url,house_type,bathrooms,bedrooms,price,locality,condition,furnishing,24_hour_electricity,air_conditioning,apartment,balcony,chandelier,dining_area,dishwasher,hot_water,kitchen_cabinets,kitchen_shelf,microwave,pop_ceiling,pre_paid_meter,refrigerator,tv,tiled_floor,wardrobe,wi_fi,loc
https jiji com gh mile houses apartments for rent bdrm apartment in bestchoice property mile for rent pwxkgiruxg cckpf bn vygb html,apartment,1,2,2500.0,achimota,fairly used,unfurnished,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,achimota
https jiji com gh airport residential area houses apartments for rent bdrm house in airport residential for rent ddw texfkdncitddwbtn gsb html,house,5,4,48900.0,airport residential area,fairly used,semi furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,airport residential area
https jiji com gh pillar houses apartments for rent bdrm apartment in abdulai property pillar for rent aixin gfeexalpv md iyw html,apartment,2,2,5500.0,dome,fairly used,unfurnished,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,dome market
https jiji com gh kasoa houses apartments for rent bdrm apartment in amanfrom kasoa for rent oxjc nm tztt f efwb f html,apartment,2,2,1900.0,kasoa,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kasoa
https jiji com gh airport residential area houses apartments for rent bdrm house in airport residential area for rent x q wfesqv eozi tra pvg html,house,3,3,60000.0,airport residential area,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airport residential area
https jiji com gh ability houses apartments for rent bdrm townhouse terrace in adjiringanor ability for rent gmk kcfjuxm uzjhqtvdtfq html,townhouse terrace,4,3,19500.0,adjiriganor,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh valle view area houses apartments for rent furnished bdrm house in valley view area for rent smyipc ff wentjotfbioqas html,house,2,2,2700.0,oyibi,newly built,furnished,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,oyibi
https jiji com gh achimota houses apartments for rent furnished bdrm house in achimota kingsby for rent fyccij rswdjmoqybszt egt html,house,5,4,33000.0,achimota,fairly used,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,achimota
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in pantang adenta for rent lcutelkuragp e pnmudawk html,apartment,1,1,1400.0,adenta,fairly used,semi furnished,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh accra metropolitan houses apartments for rent bdrm house in bronko housing accra metropolitan for rent om nxyokcvd jei traeipvu html,house,3,4,24000.0,accra metropolitan,newly built,unfurnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,accra metropolitan
https jiji com gh ga east municipal houses apartments for rent bdrm apartment in martlink estate ga east municipal for rent mfdg lkklv wp jtpqjphrpp html,apartment,2,2,2500.0,ga east municipal,newly built,unfurnished,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,ga east municipal
https jiji com gh east legon houses apartments for rent bdrm apartment in charclem ventures east legon for rent kigx mkakopduptqpwpxiwnq html,apartment,1,1,23886.0,east legon,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,east legon
https jiji com gh sowutwuom last stop houses apartments for rent bdrm duplex in wisa groups last stop for rent rcjq eyqd cckyzjjeda ad html,duplex,5,4,14400.0,sowutwuom,newly built,semi furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,sowutwuom
https jiji com gh teshie houses apartments for rent bdrm apartment in legacy solid real teshie for rent zcxsw jeaaf lsscgwfir html,apartment,1,1,2500.0,teshie,newly built,unfurnished,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,teshie
https jiji com gh airport residential area houses apartments for rent bdrm apartment in tseaddo airport residential area for rent usz ewoytq tajwaaigmaur html,apartment,2,2,14000.0,airport residential area,newly built,semi furnished,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,airport residential area
https jiji com gh oyarifa houses apartments for rent bdrm block of flats in oyarifa for rent lnrdbwhsqeadxec lqqfvr h html,block of flats,3,2,3500.0,oyarifa,newly built,semi furnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,oyarifa
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in new legon adenta for rent s cxiz nhs stxpyyebqolpw html,apartment,3,2,3000.0,adenta,newly built,unfurnished,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,adenta
https jiji com gh dzorwulu houses apartments for rent furnished bdrm apartment in dzorwulu for rent bl tsyvns ve nxcbhgv lit html,apartment,2,2,38800.0,dzorwulu,newly built,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,dzorwulu
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in tseaddo accra metropolitan for rent wjxjuyuiyoj hjgqxjxgqfb html,apartment,2,2,10000.0,accra metropolitan,newly built,semi furnished,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,accra metropolitan
https jiji com gh teshie houses apartments for rent bdrm house in bush road teshie for rent wyryvmpbh j mbeaycx vc p html,house,1,1,800.0,teshie,newly built,unfurnished,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh toll booth houses apartments for rent bdrm house in tuba toll booth for rent rpqp in rqx raafkbaayvz html,house,2,2,1500.0,kasoa,fairly used,unfurnished,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,kasoa
https jiji com gh spintex houses apartments for rent bdrm apartment in spintex for rent azmc wigowwgf jrq msljr html,apartment,2,2,4200.0,spintex,newly built,semi furnished,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,spintex
https jiji com gh official town houses apartments for rent bdrm apartment in odokor official town for rent kyabyliwuannelaqmt naxv html,apartment,2,2,3000.0,odorkor,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,odorkor
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in charclem ventures accra metropolitan for rent rgd rwgvg kr kelbeccpphn html,apartment,2,2,28462.0,accra metropolitan,newly built,semi furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,accra metropolitan
https jiji com gh lake side estate houses apartments for rent bdrm apartment in lakeside community for rent mw gd bv imzl dkuhkrw html,apartment,1,1,1500.0,ashaley botwe,fairly used,semi furnished,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,ashaley botwe
https jiji com gh pillar houses apartments for rent bdrm apartment in paradise estates pillar for rent hdurhbo urfcgwgfr skm ry html,apartment,1,1,1200.0,dome,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,dome market
https jiji com gh malejor houses apartments for rent bdrm apartment in e a properties malejor for rent hli wbskudbfdjc xhwpdah html,apartment,1,1,1800.0,adenta,newly built,semi furnished,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh oyarifa houses apartments for rent bdrm apartment in oyarifa for rent zmmxmktpaz dtohg cuzufec html,apartment,1,1,700.0,oyarifa,old,unfurnished,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,oyarifa
https jiji com gh pentecost oyarifa houses apartments for rent bdrm apartment in pantang asore pentecost for rent kssfmy gojew f v ejdy html,apartment,2,2,4000.0,oyarifa,newly built,semi furnished,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,oyarifa
https jiji com gh cantonments houses apartments for rent furnished bdrm apartment in cantonments for rent td elm mebmqd exiiirvpzb html,apartment,4,4,57500.0,cantonments,fairly used,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,cantonments
https jiji com gh mallam houses apartments for rent bdrm apartment in gracious properties mallam for rent bq uadzh hnx b cxbhoewcb html,apartment,1,1,1000.0,gbawe,newly built,unfurnished,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,gbawe
https jiji com gh adam nana houses apartments for rent bdrm apartment in kasoa obom road adam nana for rent gmdulpx rjukizspron evme html,apartment,2,2,1300.0,kasoa,fairly used,unfurnished,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,kasoa
https jiji com gh school junction houses apartments for rent bdrm apartment in school junction for rent jnfjx audhpivhngqjtzt qi html,apartment,2,2,3000.0,ashaley botwe,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ashaley botwe
https jiji com gh dome houses apartments for rent bdrm apartment in pillar dome for rent piut rh izfy jch fxmnghn html,apartment,2,2,5000.0,dome,newly built,unfurnished,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,dome market
https jiji com gh kwabenya houses apartments for rent bdrm apartment in kwabenya for rent nrfdvbl lbp r ptpuulraan html,apartment,1,1,4000.0,ga west municipal,fairly used,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ga west municipal
https jiji com gh ability houses apartments for rent bdrm house in e a properties ability for rent p oflna gy kqkbsor yxyeh html,house,6,5,22600.0,adjiriganor,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,adjiriganor
https jiji com gh tseaddo houses apartments for rent bdrm house in amazing properties tseaddo for rent ypt qeapylyelyjvy rhpuro html,house,4,4,21000.0,teshie,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teshie
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in borteyman tema metropolitan for rent gkdt wmkcclh kzftxmztm html,apartment,3,2,2500.0,tema metropolitan,newly built,unfurnished,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,tema metropolitan
https jiji com gh teshie houses apartments for rent bdrm apartment in bushroad teshie for rent xna uxjszskrxfhf ssii html,apartment,3,2,2500.0,teshie,newly built,unfurnished,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,teshie
https jiji com gh community houses apartments for rent bdrm house in community for rent i bxwesqyrevaxlgnkpixsz html,house,5,5,10000.0,tema metropolitan,fairly used,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh north legon houses apartments for rent bdrm apartment in north legon for rent ndj s cqzwj khgvbztmyjk html,apartment,2,2,9999.0,north legon,newly built,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,north legon
https jiji com gh spintex houses apartments for rent bdrm house in bronko housing spintex for rent a iwhs cfbbwcem t zmhq html,house,4,4,16500.0,spintex,newly built,unfurnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,spintex
https jiji com gh east legon houses apartments for rent furnished bdrm apartment in east legon for rent zzwaliymyy dkub wutdgwxh html,apartment,2,2,24955.0,east legon,newly built,furnished,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,east legon
https jiji com gh amrahia houses apartments for rent bdrm block of flats in amrahia for rent vbkls rbew pp x fojacip html,block of flats,1,1,1200.0,amrahia,fairly used,semi furnished,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,amrahia
https jiji com gh abeka houses apartments for rent furnished bdrm apartment in tesano abeka for rent xd frtqltnvmdlcgerynwqea html,apartment,3,2,13200.0,tesano,newly built,furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tesano
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta for rent mkuoqqiv a j aogu tplat html,apartment,2,2,1500.0,adenta,newly built,semi furnished,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,adenta
https jiji com gh frafraha houses apartments for rent bdrm apartment in e a properties frafraha for rent ugoh s marmcsonmcvk urg html,apartment,2,2,2700.0,adenta,newly built,semi furnished,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,adenta
https jiji com gh boundary road area houses apartments for rent furnished bdrm apartment in boundary road area for rent hlv oe bjn mxrwesnvl b html,apartment,2,2,21060.0,east legon,fairly used,furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh amasaman houses apartments for rent bdrm apartment in amasaman achiaman for rent hbqgcourndtaamhjmphcb html,apartment,4,4,1800.0,ga west municipal,newly built,semi furnished,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,ga west municipal
https jiji com gh adjiriganor houses apartments for rent bdrm duplex in adjiriganor for rent iqswcm maidzgz hj kdyjgp html,duplex,3,3,15000.0,adjiriganor,fairly used,unfurnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,adjiriganor
https jiji com gh achimota houses apartments for rent bdrm apartment in dr roko achimota for rent uw agizlveap wjam zjuk p html,apartment,1,1,2000.0,achimota,newly built,semi furnished,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,achimota
https jiji com gh accra metropolitan houses apartments for rent furnished bdrm townhouse terrace for rent mi oz s lp wtbziu jrswxp html,townhouse terrace,3,3,18000.0,accra metropolitan,newly built,furnished,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,accra metropolitan
https jiji com gh ashomang police station houses apartments for rent bdrm house in ashongman police station for rent z kh bkwlfelmsk hwr vyu html,house,3,3,4500.0,ashomang estate,fairly used,unfurnished,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,ashomang estate
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in mictims adjiriganor for rent xjuuzfhxoziohpksdk p ji html,apartment,1,1,1800.0,adjiriganor,fairly used,unfurnished,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,adjiriganor
https jiji com gh teshie houses apartments for rent bdrm apartment in ab majesty teshie for rent u kq sqygio bz ndvfufccx html,apartment,1,1,1000.0,teshie,newly built,unfurnished,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,teshie
https jiji com gh american house houses apartments for rent furnished bdrm house in east legon american house for rent rdeyeteshzvhzrwx zl lrmy html,house,5,5,42000.0,east legon,newly built,furnished,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,east legon
https jiji com gh school area houses apartments for rent bdrm apartment in ultimate estate school area for rent zrhkguumskziumwb dorc lo html,apartment,1,1,2000.0,achimota,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,achimota
https jiji com gh spintex houses apartments for rent furnished bdrm apartment in spintex for rent tpvweo ac dp bw wcm ba html,apartment,3,2,18386.0,spintex,newly built,furnished,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,spintex
https jiji com gh pillar houses apartments for rent bdrm apartment in ab richie properties pillar for rent wb k a e xmfmi knwj fh html,apartment,2,3,4000.0,dome,fairly used,semi furnished,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,dome market
https jiji com gh mataheko houses apartments for rent bdrm apartment in mataheko dansoman for rent a bzvhzt ucyc jhr fbv g html,apartment,2,2,2500.0,mataheko,newly built,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mataheko
https jiji com gh oyarifa houses apartments for rent bdrm house in oyarifa for rent siqccwkus oljrwsydxjw r html,house,3,3,4500.0,oyarifa,fairly used,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oyarifa
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in adom city estate tema metropolitan for rent shppp ngz iv eziyvrjnjfx html,apartment,2,2,1650.0,tema metropolitan,newly built,semi furnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,tema metropolitan
https jiji com gh spintex houses apartments for rent furnished bdrm block of flats in jb hotel spintex for rent kzegrgdsfyfhbewekmbyd d html,block of flats,3,4,1350.0,spintex,renovated,furnished,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,spintex
https jiji com gh labone junction houses apartments for rent furnished bdrm house in labone junction for rent ha asx cveprtmkyfgttsoi html,house,4,4,43600.0,labone,newly built,furnished,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,labone
https jiji com gh tseaddo houses apartments for rent furnished bdrm house in ab richie properties tseaddo for rent wt hpc wj iduiashqr aqp html,house,4,4,45000.0,teshie,fairly used,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,teshie
https jiji com gh airport residential area houses apartments for rent furnished bdrm apartment in airport residential for rent warpyayebkyrsnlvrinuu by html,apartment,3,3,48400.0,airport residential area,fairly used,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,airport residential area
https jiji com gh ghana flag houses apartments for rent bdrm house in oyarifa teiman ghana flag for rent py dvvlpnyee e ei lwvm c html,house,5,4,7000.0,oyarifa,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oyarifa
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent uclmxnjobvhjp eflhkc ugc html,apartment,4,3,16800.0,east legon,newly built,unfurnished,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,east legon
https jiji com gh airport residential area houses apartments for rent bdrm apartment in tseaddo airport residential area for rent utnkau tks dj nbdk tkml html,apartment,3,2,4000.0,airport residential area,newly built,unfurnished,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,airport residential area
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in executive adenta for rent c yoesnewqmrvj cfqbfbd s html,apartment,4,3,3000.0,adenta,fairly used,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,adenta
https jiji com gh east legon houses apartments for rent bdrm apartment in haatso east legon for rent iew huphl acdhgbyaccjhr html,apartment,3,2,3000.0,east legon,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh tesano houses apartments for rent bdrm house in unique key agency tesano for rent iz krkrw z e khcwgjwanz html,house,4,3,14400.0,tesano,fairly used,unfurnished,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,tesano
https jiji com gh spintex houses apartments for rent bdrm duplex in kfc spintex for rent aaajfk fmkwfleobid yqtxz html,duplex,3,3,8000.0,spintex,fairly used,semi furnished,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,spintex
https jiji com gh pillar houses apartments for rent bdrm apartment in dome pillar for rent d unbwkkn rik wmyleaqrfr html,apartment,1,1,1500.0,dome,newly built,unfurnished,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,dome market
https jiji com gh ablekuma houses apartments for rent bdrm apartment in dr roko ablekuma for rent r s h hezrgyjihuftses html,apartment,2,2,1500.0,ablekuma,fairly used,unfurnished,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,ablekuma
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in tema community for rent w rmihftpsu pivc ykb pu html,apartment,3,2,19800.0,tema metropolitan,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,tema metropolitan
https jiji com gh tseaddo houses apartments for rent bdrm house in tseaddo for rent ayre izt dhbtbqc jal diy html,house,3,3,5000.0,teshie,newly built,unfurnished,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,teshie
https jiji com gh tema metropolitan houses apartments for rent furnished bdrm apartment in phoenix property tema metropolitan mtc os uctotiluklitdp u html,apartment,2,2,1500.0,tema metropolitan,newly built,furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,tema metropolitan
https jiji com gh tseaddo houses apartments for rent bdrm apartment in tes addo is per tseaddo for rent nhnevylgb k zltuton a q html,apartment,3,3,11000.0,teshie,fairly used,semi furnished,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,teshie
https jiji com gh teshie houses apartments for rent bdrm apartment in my brother teshie for rent eo u vb v mgfwsnyz n l html,apartment,1,1,2000.0,teshie,newly built,unfurnished,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,teshie
